metric,value
test/test-id-class-airport-task-acc,0.47826087474823
test/test-id-class-airport_hangar-task-acc,0.6747967600822449
test/test-id-class-airport_terminal-task-acc,0.1803278625011444
test/test-id-class-amusement_park-task-acc,0.893401026725769
test/test-id-class-aquaculture-task-acc,0.8478260636329651
test/test-id-class-archaeological_site-task-acc,0.4888888895511627
test/test-id-class-barn-task-acc,0.7017543911933899
test/test-id-class-border_checkpoint-task-acc,0.0
test/test-id-class-burial_site-task-acc,0.46979865431785583
test/test-id-class-car_dealership-task-acc,0.0
test/test-id-class-construction_site-task-acc,0.1428571492433548
test/test-id-class-crop_field-task-acc,0.9422222375869751
test/test-id-class-dam-task-acc,0.6880733966827393
test/test-id-class-debris_or_rubble-task-acc,0.11999999731779099
test/test-id-class-educational_institution-task-acc,0.26288658380508423
test/test-id-class-electric_substation-task-acc,0.09941520541906357
test/test-id-class-factory_or_powerplant-task-acc,0.3195876181125641
test/test-id-class-fire_station-task-acc,0.21022726595401764
test/test-id-class-flooded_road-task-acc,0.8902438879013062
test/test-id-class-fountain-task-acc,0.4444444477558136
test/test-id-class-gas_station-task-acc,0.6047618985176086
test/test-id-class-golf_course-task-acc,0.748251736164093
test/test-id-class-ground_transportation_station-task-acc,0.48986485600471497
test/test-id-class-helipad-task-acc,0.375
test/test-id-class-hospital-task-acc,0.46315789222717285
test/test-id-class-impoverished_settlement-task-acc,0.9180327653884888
test/test-id-class-interchange-task-acc,0.9278350472450256
test/test-id-class-lake_or_pond-task-acc,0.125
test/test-id-class-lighthouse-task-acc,0.8582677245140076
test/test-id-class-military_facility-task-acc,0.5074257254600525
test/test-id-class-multi-unit_residential-task-acc,0.7577464580535889
test/test-id-class-nuclear_powerplant-task-acc,0.0
test/test-id-class-office_building-task-acc,0.02923976629972458
test/test-id-class-oil_or_gas_facility-task-acc,0.7946428656578064
test/test-id-class-park-task-acc,0.2857142984867096
test/test-id-class-parking_lot_or_garage-task-acc,0.4592030346393585
test/test-id-class-place_of_worship-task-acc,0.5585585832595825
test/test-id-class-police_station-task-acc,0.11864406615495682
test/test-id-class-port-task-acc,0.6428571343421936
test/test-id-class-prison-task-acc,0.3958333432674408
test/test-id-class-race_track-task-acc,0.8456375598907471
test/test-id-class-railway_bridge-task-acc,0.5909090638160706
test/test-id-class-recreational_facility-task-acc,0.8366890549659729
test/test-id-class-road_bridge-task-acc,0.8267326951026917
test/test-id-class-runway-task-acc,0.8641975522041321
test/test-id-class-shipyard-task-acc,0.0
test/test-id-class-shopping_mall-task-acc,0.43023255467414856
test/test-id-class-single-unit_residential-task-acc,0.6453201770782471
test/test-id-class-smokestack-task-acc,0.6153846383094788
test/test-id-class-solar_farm-task-acc,0.6747967600822449
test/test-id-class-space_facility-task-acc,0.0
test/test-id-class-stadium-task-acc,0.739393949508667
test/test-id-class-storage_tank-task-acc,0.6528925895690918
test/test-id-class-surface_mine-task-acc,0.7440476417541504
test/test-id-class-swimming_pool-task-acc,0.7592592835426331
test/test-id-class-toll_booth-task-acc,0.8518518805503845
test/test-id-class-tower-task-acc,0.5271317958831787
test/test-id-class-tunnel_opening-task-acc,0.9404761791229248
test/test-id-class-waste_disposal-task-acc,0.3835616409778595
test/test-id-class-water_treatment_facility-task-acc,0.6595744490623474
test/test-id-class-wind_farm-task-acc,0.8877550959587097
test/test-id-class-zoo-task-acc,0.0
test/test-id-hr-ablated-task-acc,0.25373002886772156
test/test-id-hr-ablated-worst-group-task-acc,0.19872204959392548
test/test-id-hr-domain-acc,0.6751125454902649
test/test-id-hr-domain-acc-africa,0.023923445492982864
test/test-id-hr-domain-acc-americas,0.6632587909698486
test/test-id-hr-domain-acc-asia,0.5560229420661926
test/test-id-hr-domain-acc-europe,0.7984465956687927
test/test-id-hr-domain-acc-oceania,0.0
test/test-id-lr-ablated-task-acc,0.5123156905174255
test/test-id-lr-ablated-worst-group-task-acc,0.4925430119037628
test/test-id-lr-domain-acc,0.9732497334480286
test/test-id-lr-domain-acc-africa,0.7751196026802063
test/test-id-lr-domain-acc-americas,0.9642172455787659
test/test-id-lr-domain-acc-asia,0.9858508706092834
test/test-id-lr-domain-acc-europe,0.9906796216964722
test/test-id-lr-domain-acc-oceania,0.752293586730957
test/test-id-region-africa-class-airport-task-acc,0.3333333432674408
test/test-id-region-africa-class-airport_hangar-task-acc,1.0
test/test-id-region-africa-class-airport_terminal-task-acc,0.3333333432674408
test/test-id-region-africa-class-amusement_park-task-acc,0.3333333432674408
test/test-id-region-africa-class-archaeological_site-task-acc,0.5
test/test-id-region-africa-class-border_checkpoint-task-acc,0.0
test/test-id-region-africa-class-crop_field-task-acc,0.9285714030265808
test/test-id-region-africa-class-dam-task-acc,0.9090909361839294
test/test-id-region-africa-class-educational_institution-task-acc,0.0
test/test-id-region-africa-class-electric_substation-task-acc,0.6666666865348816
test/test-id-region-africa-class-factory_or_powerplant-task-acc,0.0
test/test-id-region-africa-class-flooded_road-task-acc,0.0
test/test-id-region-africa-class-fountain-task-acc,0.75
test/test-id-region-africa-class-ground_transportation_station-task-acc,1.0
test/test-id-region-africa-class-helipad-task-acc,0.0
test/test-id-region-africa-class-hospital-task-acc,1.0
test/test-id-region-africa-class-interchange-task-acc,1.0
test/test-id-region-africa-class-military_facility-task-acc,1.0
test/test-id-region-africa-class-multi-unit_residential-task-acc,0.125
test/test-id-region-africa-class-office_building-task-acc,0.0
test/test-id-region-africa-class-parking_lot_or_garage-task-acc,1.0
test/test-id-region-africa-class-place_of_worship-task-acc,0.9135802388191223
test/test-id-region-africa-class-police_station-task-acc,0.0
test/test-id-region-africa-class-port-task-acc,0.6666666865348816
test/test-id-region-africa-class-prison-task-acc,0.0
test/test-id-region-africa-class-recreational_facility-task-acc,0.6666666865348816
test/test-id-region-africa-class-runway-task-acc,1.0
test/test-id-region-africa-class-single-unit_residential-task-acc,0.1428571492433548
test/test-id-region-africa-class-stadium-task-acc,1.0
test/test-id-region-africa-class-surface_mine-task-acc,0.3333333432674408
test/test-id-region-africa-class-swimming_pool-task-acc,0.5
test/test-id-region-africa-class-toll_booth-task-acc,1.0
test/test-id-region-africa-class-tower-task-acc,0.5
test/test-id-region-africa-class-wind_farm-task-acc,1.0
test/test-id-region-africa-hr-ablated-task-acc,0.46411484479904175
test/test-id-region-africa-lr-ablated-task-acc,0.6411483287811279
test/test-id-region-africa-task-acc,0.7224880456924438
test/test-id-region-africa-task-loss,1.068698525428772
test/test-id-region-africa-top5-task-acc,0.8851674795150757
test/test-id-region-americas-class-airport-task-acc,0.3333333432674408
test/test-id-region-americas-class-airport_hangar-task-acc,0.7638888955116272
test/test-id-region-americas-class-airport_terminal-task-acc,0.0555555559694767
test/test-id-region-americas-class-amusement_park-task-acc,0.6774193644523621
test/test-id-region-americas-class-aquaculture-task-acc,0.9523809552192688
test/test-id-region-americas-class-archaeological_site-task-acc,1.0
test/test-id-region-americas-class-barn-task-acc,0.40625
