epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
,2e-05,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,960,,,,,,,,,,,,,,,,,,,,0.6291038990020752,0.0,0.48667100071907043,0.3527664244174957,0.9067957401275635,0.0,0.5996690988540649,0.0,0.44635891914367676,0.311177134513855,0.8874335885047913,0.0,0.37368419766426086,2.6962242126464844,0.4578947424888611,0.33159947395324707,3.110262155532837,0.5432379841804504,0.2859264612197876,3.1274423599243164,0.5625696182250977,0.3080865740776062,3.0621790885925293,0.5558086633682251,0.17928287386894226,3.654628038406372,0.25498008728027344,0.3073238730430603,0.15065431594848633,3.159388303756714,3.864043712615967,3.0978617668151855,0.5455891489982605,0.17928287386894226,0.25498008728027344,0.562842071056366,0.0,0.4181652069091797,0.3671438992023468,0.8991205096244812,0.0,0.46884259581565857,0.0,0.28863152861595154,0.32419314980506897,0.7898344397544861,0.0,0.16189290583133698,3.6275243759155273,0.2254047393798828,0.2872599959373474,3.2425386905670166,0.5060957074165344,0.2761465609073639,3.1860785484313965,0.5651540756225586,0.36057940125465393,2.8503642082214355,0.5757889151573181,0.08658009022474289,3.8342483043670654,0.23376622796058655,0.30133065581321716,0.14300593733787537,3.0995664596557617,3.8762519359588623,3.1150074005126953,0.5244790315628052,0.08658009022474289,0.2254047393798828
0,,,,960,86.34957885742188,0.5131857991218567,0.0,0.22576646506786346,0.1602560430765152,0.9146943688392639,0.00609384523704648,0.0,1.249150037765503,0.46571171283721924,0.05625789985060692,0.4376102685928345,0.28435060381889343,0.6165269017219543,0.0,0.0,1.3194248676300049,0.19614118337631226,3.518139362335205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,1921,,,,,,,,,,,,,,,,,,,,0.7118349075317383,0.0,0.6671001315116882,0.5588563084602356,0.876423716545105,0.0,0.6797004342079163,0.0,0.5757477283477783,0.46193835139274597,0.9092634916305542,0.0,0.3947368562221527,2.5586440563201904,0.5052631497383118,0.4083224833011627,2.699791669845581,0.6589726805686951,0.3854437470436096,2.7199811935424805,0.6884515285491943,0.39312833547592163,2.6639373302459717,0.6455960273742676,0.2589641511440277,3.295166015625,0.4501992166042328,0.39231908321380615,0.17481300234794617,2.8921120166778564,3.7490410804748535,2.6993660926818848,0.6523556709289551,0.2589641511440277,0.4501992166042328,0.6463469862937927,0.0,0.5950929522514343,0.552778422832489,0.8651060461997986,0.0,0.5373336672782898,0.0,0.40109723806381226,0.35743752121925354,0.8530781269073486,0.0,0.18929016590118408,3.473996162414551,0.30012452602386475,0.3671136796474457,2.8770945072174072,0.6164278984069824,0.3817034661769867,2.8069119453430176,0.678476095199585,0.44710293412208557,2.481692314147949,0.668520450592041,0.16450215876102448,3.587899684906006,0.3867243826389313,0.3868943154811859,0.1741219460964203,2.9014880657196045,3.773264169692993,2.7581639289855957,0.6286718845367432,0.16450215876102448,0.30012452602386475
1,,,,1921,3.9119760990142822,0.5897440910339355,0.0,0.39720115065574646,0.3052389323711395,0.9064223170280457,0.00304692261852324,0.0,0.8995263576507568,0.549126386642456,0.02812894992530346,0.4642159044742584,0.3154865503311157,0.7700051665306091,0.0,0.0,1.0111039876937866,0.3530697524547577,2.827746629714966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
