run_id,run_name,run_group,artifact_name,artifact_version,artifact_path,config.model_type,config.optimizer,config.image_net,config.augmentation,val-od-worst-group-acc,test-od-worst-group-acc
dnfh49k0,multi-densenet-init-both-adam-1e-04-02-28,densenet,run-multi-densenet-init-both-adam-1e-04-02-28:v12,v12,/home/erik/git/bigpicture/artifacts/densenet/dnfh49k0_run-multi-densenet-init-both-adam-1e-04-02-28_v12,multi-densenet,adam,both,True,0.5554171855541719,0.34824527574238334
1yht6zhm,single-densenet-init-hr-adam-1e-04-03-03,densenet,run-single-densenet-init-hr-adam-1e-04-03-03:v7,v7,/home/erik/git/bigpicture/artifacts/densenet/1yht6zhm_run-single-densenet-init-hr-adam-1e-04-03-03_v7,single-densenet,adam,hr,True,0.5205479452054794,0.3405322020825299
xrh0byo7,multi-densenet-init-hr-adam-1e-04-02-27,densenet,run-multi-densenet-init-hr-adam-1e-04-02-27:v7,v7,/home/erik/git/bigpicture/artifacts/densenet/xrh0byo7_run-multi-densenet-init-hr-adam-1e-04-02-27_v7,multi-densenet,adam,hr,False,0.5155666251556662,0.3359043578866178
c0e1pyji,multi-densenet-init-both-adam-1e-04-02-27,densenet,run-multi-densenet-init-both-adam-1e-04-02-27:v9,v9,/home/erik/git/bigpicture/artifacts/densenet/c0e1pyji_run-multi-densenet-init-both-adam-1e-04-02-27_v9,multi-densenet,adam,both,False,0.5280199252801993,0.3355187042036251
ril9q0g2,multi-densenet-init-hr-adam-1e-04-02-28,densenet,run-multi-densenet-init-hr-adam-1e-04-02-28:v9,v9,/home/erik/git/bigpicture/artifacts/densenet/ril9q0g2_run-multi-densenet-init-hr-adam-1e-04-02-28_v9,multi-densenet,adam,hr,True,0.5280199252801993,0.3224064789818743
dydyerbq,single-densenet-init-hr-adam-1e-04-02-26,densenet,run-single-densenet-init-hr-adam-1e-04-02-26:v7,v7,/home/erik/git/bigpicture/artifacts/densenet/dydyerbq_run-single-densenet-init-hr-adam-1e-04-02-26_v7,single-densenet,adam,hr,False,0.5006226650062267,0.3224064789818743
x4k8tiir,multi-densenet-init-none-adam-1e-04-02-27,densenet,run-multi-densenet-init-none-adam-1e-04-02-27:v10,v10,/home/erik/git/bigpicture/artifacts/densenet/x4k8tiir_run-multi-densenet-init-none-adam-1e-04-02-27_v10,multi-densenet,adam,none,False,0.36114570361145704,0.21827998457385267
471tbcqy,single-densenet-init-none-adam-1e-04-02-27,densenet,run-single-densenet-init-none-adam-1e-04-02-27:v12,v12,/home/erik/git/bigpicture/artifacts/densenet/471tbcqy_run-single-densenet-init-none-adam-1e-04-02-27_v12,single-densenet,adam,none,False,0.32004981320049813,0.1982259930582337
