epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
3,,,,3843,,,,,,,,,,,,,,,,,,,,0.7566837668418884,0.3263157904148102,0.6898569464683533,0.6713702082633972,0.8916097283363342,0.0,0.21701645851135254,0.37368419766426086,0.03283485025167465,0.1102859228849411,0.3781321048736572,0.12350597977638245,0.5157894492149353,2.309636116027832,0.6315789222717285,0.5019505620002747,2.239966630935669,0.7656046748161316,0.4886743426322937,2.2917513847351074,0.7608615159988403,0.48538345098495483,2.211116313934326,0.7350037693977356,0.5338645577430725,2.6869049072265625,0.717131495475769,0.4919446110725403,0.18802979588508606,2.570645332336426,3.5530598163604736,2.2504630088806152,0.7469302415847778,0.48538345098495483,0.6315789222717285,0.6796384453773499,0.08592776954174042,0.6120085120201111,0.6605193018913269,0.8701500296592712,0.0,0.20130555331707,0.1743462085723877,0.041145991533994675,0.177141472697258,0.36213141679763794,0.09956710040569305,0.22665005922317505,3.395920753479004,0.41220423579216003,0.45016762614250183,2.4635186195373535,0.7192928791046143,0.4746420681476593,2.362640142440796,0.7527298927307129,0.5331091284751892,2.0305376052856445,0.763062596321106,0.3419913351535797,3.1811490058898926,0.5945165753364563,0.47456690669059753,0.17543083429336548,2.551156520843506,3.5933310985565186,2.337503433227539,0.7263369560241699,0.22665005922317505,0.41220423579216003
3,,,,3843,3.586799383163452,0.6604933738708496,0.0576801523566246,0.5502669811248779,0.4804593324661255,0.8779871463775635,0.006703229621052742,0.0,0.7203906178474426,0.20360901951789856,0.22740201652050018,0.026116911321878433,0.12926048040390015,0.3524816036224365,0.09993906319141388,0.1071428582072258,1.793635606765747,0.4861637055873871,2.2160394191741943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,4804,,,,,,,,,,,,,,,,,,,,0.7698336839675903,0.3526315689086914,0.7070870995521545,0.7229855060577393,0.882877767086029,0.0,0.21544893085956573,0.28947368264198303,0.0334850437939167,0.12365391850471497,0.3712984025478363,0.10756972432136536,0.5157894492149353,2.227037191390991,0.678947389125824,0.536736011505127,2.0519211292266846,0.790637195110321,0.5124396681785583,2.1148641109466553,0.7764574885368347,0.5093014240264893,2.0696487426757812,0.7598709464073181,0.5537848472595215,2.4473111629486084,0.7649402618408203,0.5182443857192993,0.17123916745185852,2.3735437393188477,3.4405999183654785,2.0870463848114014,0.7707045078277588,0.5093014240264893,0.678947389125824,0.6956565380096436,0.12702366709709167,0.6301432251930237,0.7129337787628174,0.8638127446174622,0.0,0.20466984808444977,0.1706102043390274,0.043736666440963745,0.19655422866344452,0.3603207468986511,0.08080808073282242,0.2515566647052765,3.31144118309021,0.44084683060646057,0.4795793890953064,2.304716110229492,0.7439804673194885,0.4911429286003113,2.1956372261047363,0.7702013850212097,0.5571650266647339,1.909334659576416,0.7805225253105164,0.3823953866958618,2.9989678859710693,0.6580086350440979,0.499422550201416,0.16205888986587524,2.3965275287628174,3.4824016094207764,2.1938364505767822,0.74822998046875,0.2515566647052765,0.44084683060646057
4,,,,4804,3.4552950859069824,0.6795415282249451,0.09418457746505737,0.5792304277420044,0.5203661322593689,0.880583643913269,0.005362583789974451,0.0,0.6819420456886292,0.20398370921611786,0.22073325514793396,0.026043007150292397,0.12760964035987854,0.3544921875,0.09993906319141388,0.11428571492433548,1.7970614433288574,0.5360706448554993,2.0012693405151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,5765,,,,,,,,,,,,,,,,,,,,0.7802838683128357,0.35789474844932556,0.7291937470436096,0.7263275384902954,0.8876233696937561,0.06772908568382263,0.21388138830661774,0.30000001192092896,0.028933679684996605,0.09803193807601929,0.38382688164711,0.09561753273010254,0.5315789580345154,2.123781442642212,0.6947368383407593,0.5663198828697205,1.9057505130767822,0.8159947991371155,0.5365763306617737,2.0005877017974854,0.8091347813606262,0.5322703123092651,1.9487550258636475,0.7779043316841125,0.629482090473175,2.268658399581909,0.7808765172958374,0.544282853603363,0.1673527956008911,2.277017831802368,3.3448615074157715,1.9600125551223755,0.7939562797546387,0.5315789580345154,0.6947368383407593,0.7028370499610901,0.12702366709709167,0.6568119525909424,0.7083232402801514,0.8596740961074829,0.027417028322815895,0.2043183594942093,0.14943960309028625,0.04099360108375549,0.16719242930412292,0.37803933024406433,0.09812410175800323,0.26525530219078064,3.1834473609924316,0.4931506812572479,0.5129533410072327,2.1645023822784424,0.7768973112106323,0.5146809220314026,2.085615634918213,0.7961660027503967,0.5720382928848267,1.8031121492385864,0.7961717247962952,0.45598846673965454,2.822143793106079,0.7186146974563599,0.5241777300834656,0.1608399748802185,2.315333843231201,3.396883487701416,2.072309732437134,0.7747426629066467,0.26525530219078064,0.4931506812572479
5,,,,5765,3.9924066066741943,0.6938665509223938,0.12241888046264648,0.5996042490005493,0.5512755513191223,0.8828555941581726,0.005078204441815615,0.0,0.6560143828392029,0.20379766821861267,0.2146017700433731,0.02527058683335781,0.12432852387428284,0.3566846549510956,0.09618119150400162,0.1111111119389534,1.8018333911895752,0.5765062570571899,1.815480351448059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,6726,,,,,,,,,,,,,,,,,,,,0.7839415073394775,0.36315789818763733,0.7148894667625427,0.7404381632804871,0.8959757089614868,0.07968127727508545,0.21388138830661774,0.31578946113586426,0.02795838750898838,0.10137393325567245,0.3832573890686035,0.0717131495475769,0.5473684072494507,2.0409061908721924,0.7157894968986511,0.5981794595718384,1.7640609741210938,0.8260728120803833,0.5466023087501526,1.8523818254470825,0.8191607594490051,0.5461275577545166,1.8118842840194702,0.7925208806991577,0.649402379989624,2.1014609336853027,0.8087649345397949,0.562222421169281,0.11986253410577774,1.929985761642456,3.121748685836792,1.8194851875305176,0.8067578077316284,0.5461275577545166,0.7157894968986511,0.7054481506347656,0.12577833235263824,0.639134407043457,0.7306479215621948,0.8693740367889404,0.03030303120613098,0.20472006499767303,0.15442092716693878,0.048308443278074265,0.1686483919620514,0.3728660047054291,0.08369408547878265,0.27770859003067017,3.1007494926452637,0.5193026065826416,0.5278878211975098,2.0409939289093018,0.7886314988136292,0.5287551283836365,1.9499157667160034,0.8061150312423706,0.5852302312850952,1.6748876571655273,0.8097516894340515,0.4935064911842346,2.6341512203216553,0.7258297204971313,0.5389404892921448,0.11414869129657745,1.9801547527313232,3.190807819366455,1.9438989162445068,0.7872458100318909,0.27770859003067017,0.5193026065826416
6,,,,6726,4.228305339813232,0.7051804661750793,0.14312805235385895,0.6159483790397644,0.5748457908630371,0.8847820162773132,0.009488987736403942,0.0,0.638966977596283,0.20372425019741058,0.2109445482492447,0.0248891431838274,0.12118270993232727,0.35871848464012146,0.0921911746263504,0.10884353518486023,1.8062634468078613,0.609486997127533,1.655429482460022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,7687,,,,,,,,,,,,,,,,,,,,0.7858573794364929,0.36315789818763733,0.7282184362411499,0.7185295224189758,0.8999620079994202,0.15537849068641663,0.20830793678760529,0.36315789818763733,0.028283484280109406,0.08540660887956619,0.37680333852767944,0.08366534113883972,0.5684210658073425,1.9596631526947021,0.7368420958518982,0.6066319942474365,1.6687028408050537,0.8416774868965149,0.562198281288147,1.7852070331573486,0.8336427807807922,0.5601746439933777,1.772102952003479,0.7915717363357544,0.6733067631721497,1.9409468173980713,0.8087649345397949,0.5755464434623718,0.11553092300891876,1.8705257177352905,3.047518491744995,1.755039095878601,0.8143342137336731,0.5601746439933777,0.7368420958518982,0.7080090641975403,0.12577833235263824,0.6626028418540955,0.6986168622970581,0.8701500296592712,0.0634920671582222,0.19673612713813782,0.1818181872367859,0.04099360108375549,0.16088327765464783,0.3608380854129791,0.07215007394552231,0.3063511848449707,2.907118797302246,0.6102117300033569,0.542212724685669,1.9544589519500732,0.8011277318000793,0.5406454801559448,1.887677788734436,0.8119388222694397,0.5949301719665527,1.639039158821106,0.8153129816055298,0.536796510219574,2.461667776107788,0.7532467246055603,0.552548348903656,0.11159010231494904,1.9307565689086914,3.1197240352630615,1.8746899366378784,0.7993472218513489,0.3063511848449707,0.6102117300033569
7,,,,7687,7.20407247543335,0.7144708633422852,0.1589759737253189,0.6293031573295593,0.593225359916687,0.8867833614349365,0.01675807498395443,0.0,0.628267765045166,0.2035537213087082,0.2101769894361496,0.024406379088759422,0.11807934194803238,0.3604736328125,0.0875990241765976,0.1071428582072258,1.8078364133834839,0.6395144462585449,1.5115658044815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,8648,,,,,,,,,,,,,,,,,,,,0.7882086634635925,0.36315789818763733,0.7278933525085449,0.7166728377342224,0.9060364365577698,0.1593625545501709,0.21806147694587708,0.43157893419265747,0.021456437185406685,0.07426661998033524,0.4054669737815857,0.07968127727508545,0.5947368144989014,1.850812315940857,0.7842105031013489,0.6219115853309631,1.6092519760131836,0.8491547703742981,0.5707389712333679,1.7202669382095337,0.8399554491043091,0.5649202466011047,1.7332507371902466,0.803530752658844,0.6613546013832092,1.8020392656326294,0.8446215391159058,0.5841678977012634,0.10896652936935425,1.8301247358322144,2.975419044494629,1.701164722442627,0.8248715400695801,0.5649202466011047,0.7842105031013489,0.7107205390930176,0.1282689869403839,0.6534593105316162,0.7119631171226501,0.8785566687583923,0.051948051899671555,0.20000000298023224,0.2864258885383606,0.027583053335547447,0.14826498925685883,0.3770046532154083,0.06637806445360184,0.34620174765586853,2.77077317237854,0.6550436019897461,0.553184986114502,1.885793924331665,0.811795175075531,0.556175708770752,1.824021816253662,0.814608097076416,0.6051474213600159,1.5891705751419067,0.8252716064453125,0.5627705454826355,2.281589984893799,0.7792207598686218,0.5658549070358276,0.11222285032272339,1.9052910804748535,3.0684328079223633,1.807753562927246,0.8099924921989441,0.34620174765586853,0.6550436019897461
8,,,,8648,4.29741096496582,0.7220408320426941,0.1710212081670761,0.640622615814209,0.607926070690155,0.8882187008857727,0.025052474811673164,0.0,0.6186591982841492,0.203353151679039,0.21562017500400543,0.024454722180962563,0.11494812369346619,0.36151322722435,0.08402735739946365,0.11640211939811707,1.8081982135772705,0.6671090126037598,1.3857462406158447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,9609,,,,,,,,,,,,,,,,,,,,0.7956109046936035,0.36315789818763733,0.7529258728027344,0.7419235110282898,0.8935079574584961,0.18326693773269653,0.21510058641433716,0.4368421137332916,0.022756826132535934,0.08800593763589859,0.3908504247665405,0.08366534113883972,0.6157894730567932,1.742935061454773,0.7947368621826172,0.6293888092041016,1.5283750295639038,0.8498049378395081,0.5841069221496582,1.645058035850525,0.8522094488143921,0.5694760680198669,1.6859395503997803,0.8124525547027588,0.701195240020752,1.6969316005706787,0.8406374454498291,0.5926151871681213,0.08143637329339981,1.643386960029602,2.8296520709991455,1.6360214948654175,0.8320996165275574,0.5694760680198669,0.7947368621826172,0.7160934209823608,0.1282689869403839,0.6787564754486084,0.7151176929473877,0.8685980439186096,0.059163060039281845,0.1929701268672943,0.28891655802726746,0.02834501676261425,0.15772870182991028,0.3517847955226898,0.0793650820851326,0.3922789394855499,2.6171414852142334,0.6961394548416138,0.5676622986793518,1.8145383596420288,0.8145382404327393,0.5535064339637756,1.7617989778518677,0.8199465870857239,0.6085100769996643,1.5498709678649902,0.8287636041641235,0.5858585834503174,2.1322243213653564,0.8109667897224426,0.5740396976470947,0.08415362238883972,1.7254588603973389,2.9116384983062744,1.744739055633545,0.8161184787750244,0.3922789394855499,0.6961394548416138
9,,,,9609,2.6309585571289062,0.7280876636505127,0.18116308748722076,0.6498307585716248,0.6197147369384766,0.8891687989234924,0.03272394835948944,0.0,0.6141268610954285,0.20374952256679535,0.22136536240577698,0.02409764938056469,0.1134033352136612,0.3632180690765381,0.08232785016298294,0.11190476268529892,1.7995737791061401,0.6909435987472534,1.2711197137832642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,9610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,10570,,,,,,,,,,,,,,,,,,,,0.7942175269126892,0.3684210479259491,0.7623537182807922,0.7567768096923828,0.8777524828910828,0.17131474614143372,0.22581206262111664,0.410526305437088,0.022756826132535934,0.0928332731127739,0.4130599796772003,0.07569721341133118,0.6421052813529968,1.6202267408370972,0.8052631616592407,0.6326397657394409,1.4697595834732056,0.8579323887825012,0.5956182479858398,1.5734199285507202,0.8577794432640076,0.5732725858688354,1.6508808135986328,0.8154897689819336,0.701195240020752,1.571586012840271,0.8525896668434143,0.5983628034591675,0.04504828900098801,1.4345736503601074,2.6485424041748047,1.582632303237915,0.8374118208885193,0.5732725858688354,0.8052631616592407,0.7126286625862122,0.12702366709709167,0.6900335550308228,0.7202135324478149,0.8484221696853638,0.04906205087900162,0.20000000298023224,0.2565379738807678,0.02819262444972992,0.1625818908214569,0.37144336104393005,0.07215007394552231,0.41594022512435913,2.4891905784606934,0.7185553908348083,0.5726912617683411,1.7530769109725952,0.8241389989852905,0.5636981129646301,1.6973806619644165,0.826741099357605,0.6143300533294678,1.5129095315933228,0.8323848843574524,0.5959596037864685,2.0081586837768555,0.8253968358039856,0.5813708305358887,0.053715094923973083,1.542248249053955,2.74308705329895,1.6873323917388916,0.823499858379364,0.41594022512435913,0.7185553908348083
10,,,,10570,2.406005382537842,0.7334596514701843,0.19015055894851685,0.6577547788619995,0.6296356916427612,0.8904317617416382,0.039942383766174316,0.0,0.6049675345420837,0.204232320189476,0.22618089616298676,0.023978881537914276,0.11238444596529007,0.3647487163543701,0.0802171602845192,0.1190476194024086,1.7993032932281494,0.7126315832138062,1.1646442413330078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,10571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
