metric,value
test/test-id-class-airport-task-acc,0.47826087474823
test/test-id-class-airport_hangar-task-acc,0.6829268336296082
test/test-id-class-airport_terminal-task-acc,0.5327869057655334
test/test-id-class-amusement_park-task-acc,0.817258894443512
test/test-id-class-aquaculture-task-acc,0.8478260636329651
test/test-id-class-archaeological_site-task-acc,0.5111111402511597
test/test-id-class-barn-task-acc,0.6228070259094238
test/test-id-class-border_checkpoint-task-acc,0.1875
test/test-id-class-burial_site-task-acc,0.6510066986083984
test/test-id-class-car_dealership-task-acc,0.6691176295280457
test/test-id-class-construction_site-task-acc,0.2053571492433548
test/test-id-class-crop_field-task-acc,0.9140740633010864
test/test-id-class-dam-task-acc,0.752293586730957
test/test-id-class-debris_or_rubble-task-acc,0.1599999964237213
test/test-id-class-educational_institution-task-acc,0.3041236996650696
test/test-id-class-electric_substation-task-acc,0.5906432867050171
test/test-id-class-factory_or_powerplant-task-acc,0.3505154550075531
test/test-id-class-fire_station-task-acc,0.3068181872367859
test/test-id-class-flooded_road-task-acc,0.5365853905677795
test/test-id-class-fountain-task-acc,0.47342994809150696
test/test-id-class-gas_station-task-acc,0.4333333373069763
test/test-id-class-golf_course-task-acc,0.7552447319030762
test/test-id-class-ground_transportation_station-task-acc,0.5439189076423645
test/test-id-class-helipad-task-acc,0.4047619104385376
test/test-id-class-hospital-task-acc,0.2684210538864136
test/test-id-class-impoverished_settlement-task-acc,0.9344262480735779
test/test-id-class-interchange-task-acc,0.9175257682800293
test/test-id-class-lake_or_pond-task-acc,0.20000000298023224
test/test-id-class-lighthouse-task-acc,0.8425197005271912
test/test-id-class-military_facility-task-acc,0.5099009871482849
test/test-id-class-multi-unit_residential-task-acc,0.5718309879302979
test/test-id-class-nuclear_powerplant-task-acc,0.0
test/test-id-class-office_building-task-acc,0.09941520541906357
test/test-id-class-oil_or_gas_facility-task-acc,0.8392857313156128
test/test-id-class-park-task-acc,0.3684210479259491
test/test-id-class-parking_lot_or_garage-task-acc,0.4326375722885132
test/test-id-class-place_of_worship-task-acc,0.5585585832595825
test/test-id-class-police_station-task-acc,0.20338982343673706
test/test-id-class-port-task-acc,0.6785714030265808
test/test-id-class-prison-task-acc,0.375
test/test-id-class-race_track-task-acc,0.8724831938743591
test/test-id-class-railway_bridge-task-acc,0.7045454382896423
test/test-id-class-recreational_facility-task-acc,0.8098434209823608
test/test-id-class-road_bridge-task-acc,0.7277227640151978
test/test-id-class-runway-task-acc,0.8641975522041321
test/test-id-class-shipyard-task-acc,0.5714285969734192
test/test-id-class-shopping_mall-task-acc,0.41085270047187805
test/test-id-class-single-unit_residential-task-acc,0.6256157755851746
test/test-id-class-smokestack-task-acc,0.5837104320526123
test/test-id-class-solar_farm-task-acc,0.6666666865348816
test/test-id-class-space_facility-task-acc,0.3333333432674408
test/test-id-class-stadium-task-acc,0.7151514887809753
test/test-id-class-storage_tank-task-acc,0.7272727489471436
test/test-id-class-surface_mine-task-acc,0.8154761791229248
test/test-id-class-swimming_pool-task-acc,0.7740740776062012
test/test-id-class-toll_booth-task-acc,0.8814814686775208
test/test-id-class-tower-task-acc,0.46124032139778137
test/test-id-class-tunnel_opening-task-acc,0.875
test/test-id-class-waste_disposal-task-acc,0.39726027846336365
test/test-id-class-water_treatment_facility-task-acc,0.7021276354789734
test/test-id-class-wind_farm-task-acc,0.8979591727256775
test/test-id-class-zoo-task-acc,0.3958333432674408
test/test-id-hr-domain-acc,0.8108060359954834
test/test-id-hr-domain-acc-africa,0.3684210479259491
test/test-id-hr-domain-acc-americas,0.7645367383956909
test/test-id-hr-domain-acc-asia,0.7564053535461426
